Dispozice,Energetická náročnost budovy,Kauce,Měsíční poplatky,Podlaží,Provize realitní kanceláře,Vybavený,Výměra,geo-lat,geo-lng,Balkón,Sklep,Pračka,Lednice,Myčka,Cenová skupina,Výměrová skupina
1,6,19000,2314,13,0,2,23,50.02573,14.43741,0,0,0,0,0,1,0
2,6,20000,4000,18,0,2,80,50.15684,13.91021,0,0,0,0,0,0,4
6,6,2,5500,0,0,2,125,50.17571,14.4103,0,0,0,0,0,3,7
7,5,20000,6000,9,0,2,128,49.00167,17.28477,0,0,0,0,0,1,7
4,6,20000,3998,2,0,1,80,50.04351,14.49171,0,0,0,0,0,3,4
4,6,11000,4500,11,0,2,57,50.12904,14.12901,0,0,0,0,0,1,3
5,6,36000,4000,12,0,1,91,50.21381,15.84313,0,0,0,0,0,2,5
15,0,5000,0,18,0,1,40,50.06433,14.39421,0,0,0,0,0,0,1
1,2,11400,1500,11,0,2,21,50.10661,14.50237,0,0,0,0,0,2,0
0,6,15000,2000,0,0,2,32,50.14716,15.12431,0,0,0,0,0,0,1
4,6,14000,2500,0,0,1,100,49.6019,17.08267,0,0,0,0,0,2,6
2,6,40000,20000,18,0,1,60,50.10455,14.37562,0,0,0,0,0,3,3
1,2,15000,2275,18,0,1,30,49.21432,16.63805,0,0,0,0,0,1,0
1,2,0,0,0,1,2,37,50.16276,14.37168,0,0,0,0,0,2,1
3,6,0,0,11,0,2,65,49.57235,17.25295,0,0,0,0,0,1,3
4,1,15000,3000,9,0,2,98,50.03042,15.192120000000001,0,0,0,0,0,2,6
1,6,0,0,11,1,1,35,50.08742,14.40645,0,0,0,0,0,3,1
5,6,35000,3500,0,0,2,53,50.02536,14.45144,0,0,0,0,0,2,2
3,6,0,0,12,0,2,56,49.97726,14.333210000000001,0,0,0,0,0,3,3
3,6,30000,3000,8,1,1,57,49.21439,16.63784,0,0,0,0,0,2,3
3,6,0,0,8,0,0,50,49.58737,17.244979999999998,0,0,0,0,0,1,2
3,6,20000,3600,0,0,2,43,50.05974000000001,14.44715,0,0,0,0,0,2,1
1,6,0,2000,13,1,2,19,50.21119,15.818079999999998,0,0,0,0,0,0,0
3,2,0,4300,12,1,2,81,50.10253,14.454039999999999,0,0,0,0,0,3,4
3,6,16000,1500,0,0,1,80,49.2048,16.59419,0,0,0,0,0,2,4
1,6,0,0,13,1,2,47,50.078379999999996,14.42663,0,0,0,0,0,2,2
0,1,0,400,8,1,1,45,50.07858,14.45263,0,0,0,0,0,2,2
1,2,0,0,0,1,2,41,50.047670000000004,14.557570000000002,0,0,0,0,0,1,1
1,6,0,0,0,1,2,25,48.866479999999996,16.036739999999998,0,0,0,0,0,0,0
14,6,0,0,8,1,2,85,49.602470000000004,13.86399,1,0,0,0,0,3,5
3,6,0,0,8,0,2,47,50.04754000000001,14.42406,0,0,0,0,0,2,2
2,6,18000,5500,0,0,2,72,50.10999,14.39639,0,0,0,0,0,3,4
1,6,5400,500,8,0,2,17,49.74127,13.38902,0,0,0,0,0,0,0
2,6,0,0,14,0,0,58,49.2128,16.55038,0,0,0,0,0,1,3
2,2,0,0,13,1,2,60,49.57783,17.23444,0,0,0,0,0,2,3
2,6,0,0,12,1,2,76,49.9397,17.9046,0,0,0,0,0,0,4
1,6,0,0,18,1,2,30,49.9407,17.9018,0,0,0,0,0,0,0
3,6,0,0,17,1,1,79,50.019,14.4383,0,0,0,0,0,3,4
14,3,0,0,8,0,2,258,50.004709999999996,14.56052,1,0,0,0,0,7,11
5,6,0,0,13,1,0,89,50.0782,14.43789,0,0,0,0,0,4,5
7,6,0,0,8,1,2,120,50.03733,14.419379999999999,1,0,0,0,0,4,7
3,2,0,0,11,0,2,41,48.98007,14.47906,0,0,0,0,0,1,1
3,6,0,0,8,0,2,52,49.22679,16.616,0,0,0,0,0,2,2
3,6,0,0,0,1,2,51,50.16043,14.314770000000001,0,0,0,0,0,1,2
14,6,0,0,8,1,0,120,49.217209999999994,16.38573,0,0,0,0,0,2,7
3,6,0,0,12,0,2,56,49.97726,14.33321,0,0,0,0,0,3,3
4,6,0,0,13,1,2,55,50.15016,13.044,0,0,0,0,0,1,3
5,1,29000,5000,15,0,1,87,50.10851,14.47528,0,0,0,0,0,4,5
1,1,12000,1,0,0,1,16,48.984,14.47793,0,0,0,0,0,2,0
4,2,10000,4500,11,1,2,140,49.5936,17.24587,0,0,0,0,0,2,8
5,6,0,2500,8,0,2,70,50.08396,14.45343,0,0,0,0,0,3,4
5,2,0,0,12,1,2,70,50.06337,14.44021,1,0,0,0,0,3,4
6,2,25000,5500,0,0,2,80,50.0342,14.52401,0,0,0,0,0,3,4
1,6,0,1500,8,1,2,25,50.66563,14.08044,0,0,0,0,0,0,0
6,2,500,0,0,0,1,82,48.98595,14.437420000000001,0,0,0,0,0,0,5
1,6,0,0,11,1,2,20,49.934,17.9016,0,0,0,0,0,0,0
4,6,0,0,8,1,1,75,49.594390000000004,17.27129,0,0,0,0,0,0,4
12,6,2750,0,0,1,2,20,49.593309999999995,17.25134,0,0,0,0,0,0,0
2,6,3000,0,18,0,1,60,49.59435,17.24155,0,0,0,0,0,0,3
15,6,0,0,2,1,2,21,50.505,13.63703,0,0,0,0,0,0,0
3,3,0,0,11,1,2,45,50.60235,13.74751,0,0,0,0,0,0,2
0,2,0,2500,13,1,0,35,50.30222,12.556569999999999,0,0,0,0,0,0,1
0,4,0,2300,8,1,0,29,50.62197000000001,13.60007,0,0,0,0,0,0,0
1,6,4000,2000,18,1,0,23,49.47729,17.1182,0,0,0,0,0,0,0
12,6,0,0,11,1,2,68,49.57894,17.24746,0,0,0,0,0,0,4
1,6,0,0,11,1,2,30,50.08335,17.66799,0,0,0,0,0,0,0
3,6,7000,0,0,0,0,75,49.469590000000004,17.11455,0,0,0,0,0,0,4
4,6,3000,0,0,0,1,90,49.59435,17.24155,0,0,0,0,0,0,5
12,6,4000,0,0,1,1,16,49.575720000000004,17.24942,0,0,0,0,0,0,0
12,6,3500,0,0,1,1,15,49.577690000000004,17.27065,0,0,0,0,0,0,0
12,6,4000,0,0,1,2,15,49.593309999999995,17.25134,0,0,0,0,0,0,0
12,6,0,0,11,0,1,18,49.22183,16.59625,1,0,0,0,0,0,0
0,6,0,3800,8,1,0,36,50.304970000000004,12.55377,0,0,0,0,0,0,1
0,6,0,0,8,1,1,50,49.76896,18.3829,0,0,0,0,0,0,2
12,6,0,0,0,0,1,30,49.21983,16.5486,0,0,0,0,0,0,0
1,6,0,0,8,0,2,32,49.850120000000004,18.4136,0,0,0,0,0,0,1
12,1,0,0,11,1,1,30,49.59209,17.25453,0,0,0,0,0,0,0
12,6,0,1,13,1,0,72,49.5773,17.23245,0,0,0,0,0,0,4
12,1,0,0,12,1,1,90,49.59231,17.254279999999998,0,0,0,0,0,0,5
4,6,0,0,8,1,1,100,49.28621,16.63154,0,0,0,0,0,0,6
2,6,0,0,8,0,2,59,50.51244000000001,13.643239999999999,0,0,0,0,0,0,3
0,6,0,0,11,1,0,36,50.76259,14.184000000000001,0,0,0,0,0,0,1
12,6,0,0,0,0,2,16,48.75131,16.88951,0,0,0,0,0,0,0
1,6,0,0,0,1,2,34,50.66128,13.84495,0,0,0,0,0,0,1
1,6,0,0,0,0,2,7,50.76862,15.0583,0,0,0,0,0,0,0
1,4,0,0,12,1,2,36,49.78467,18.42066,0,0,0,0,0,0,1
0,6,0,0,0,1,2,30,50.65549,13.8456,0,0,0,0,0,0,0
0,4,0,0,0,1,2,42,49.79661,18.40389,0,0,0,0,0,0,1
0,5,0,0,11,1,2,27,49.79379,18.40954,0,0,0,0,0,0,0
2,4,0,0,0,1,2,47,49.79349000000001,18.457160000000002,1,0,0,0,0,0,2
3,4,0,0,0,1,2,37,49.7934,18.40768,0,0,0,0,0,0,1
2,6,0,0,18,1,2,50,50.06453,16.92732,0,0,0,0,0,0,2
0,6,0,0,18,1,2,44,49.78352,18.42016,0,0,0,0,0,0,2
2,4,0,0,8,1,2,47,49.79399,18.40641,1,0,0,0,0,0,2
0,6,0,0,8,1,2,38,49.9455,17.8944,0,0,0,0,0,0,1
1,3,0,0,18,1,2,22,49.94507,17.9079,0,0,0,0,0,0,0
0,6,10000,1400,18,0,2,40,49.82243,18.241229999999998,0,0,0,0,0,0,1
0,6,0,0,13,1,2,33,50.4952,13.651810000000001,0,0,0,0,0,0,1
2,3,0,3240,0,1,2,68,49.55427,14.337370000000002,0,0,0,0,0,0,4
2,6,0,0,12,1,2,59,49.94851,17.87929,0,0,0,0,0,0,3
0,6,0,0,0,1,2,25,48.8486,16.08549,0,0,0,0,0,0,0
2,6,0,0,11,1,2,48,50.33204,13.63892,0,0,0,0,0,0,2
1,3,7000,1500,8,0,0,20,49.21252,16.63145,0,0,0,0,0,0,0
0,3,0,0,0,1,2,35,49.41383,14.66586,0,0,0,0,0,0,1
2,6,0,0,12,0,2,53,49.83421,18.185760000000002,0,0,0,0,0,0,2
0,6,0,0,14,1,2,35,50.55252,13.78752,0,0,0,0,0,0,1
0,2,0,0,8,1,2,36,49.8779,16.88299,0,0,0,0,0,0,1
1,2,0,0,8,1,2,20,50.68369000000001,14.02636,0,0,0,0,0,0,0
1,6,0,0,18,1,2,28,49.9481,17.8621,0,0,0,0,0,0,0
1,6,0,2000,11,1,2,28,50.18592,15.83169,0,0,0,0,0,1,0
2,6,0,0,12,1,1,60,48.96427,14.472129999999998,0,0,0,0,0,1,3
1,6,0,0,0,0,0,20,49.97284000000001,14.514439999999999,0,0,0,0,0,1,0
1,2,9500,1500,8,1,1,30,49.5771,17.24462,0,0,0,0,0,1,0
2,6,0,0,8,1,2,55,50.03415,15.79069,0,0,0,0,0,1,3
4,6,0,0,8,1,2,78,50.63872,13.807820000000001,0,0,0,0,0,1,4
5,6,0,1500,11,1,2,59,49.94851,17.87929,0,0,0,0,0,1,3
0,6,16000,500,11,0,2,35,49.60383,18.13806,0,0,0,0,0,1,1
1,6,0,0,8,0,2,24,50.06015,15.70473,0,0,0,0,0,1,0
0,3,9000,2000,18,0,0,33,49.20758,16.62731,0,0,0,0,0,1,1
3,6,0,3500,0,1,2,51,49.36527,14.7017,0,0,0,0,0,1,2
3,6,0,0,8,1,2,33,48.97885,14.46909,0,0,0,0,0,1,1
0,6,8000,1500,8,0,0,48,49.5939,17.27309,0,0,0,0,0,1,2
2,1,0,0,8,1,2,46,50.4882,13.648539999999999,0,0,0,0,0,1,2
12,6,0,0,0,0,2,35,49.20211,16.62069,0,0,0,0,0,1,1
3,6,25000,3200,11,0,1,45,49.7699,18.458679999999998,0,0,0,0,0,1,2
3,6,16000,2000,9,0,2,76,49.86036,18.32515,0,0,0,0,0,1,4
2,6,0,0,16,1,2,60,50.55356,13.7842,0,0,0,0,0,1,3
2,2,18000,0,14,0,0,54,49.84515,18.28443,0,0,0,0,0,1,2
0,6,0,0,6,0,2,42,49.20375,16.63867,0,0,0,0,0,1,1
3,3,0,0,8,1,2,40,49.57758,17.24855,0,0,0,0,0,1,1
6,6,0,0,14,1,2,85,50.6693,14.04,0,0,0,0,0,1,5
2,6,0,0,13,1,2,51,49.588879999999996,17.23105,0,0,0,0,0,1,2
1,6,0,0,0,1,1,26,50.09891,14.3472,0,0,0,0,0,1,0
3,6,12500,2500,8,0,0,63,49.58537000000001,17.255760000000002,0,0,0,0,0,1,3
0,2,0,0,8,0,2,35,49.20795,16.60381,0,0,0,0,0,1,1
2,6,0,0,0,1,2,90,49.933370000000004,17.90311,0,0,0,0,0,1,5
2,4,0,0,11,1,2,58,48.97885,14.46909,0,0,0,0,0,1,3
3,6,9000,0,0,0,1,50,49.593779999999995,17.25088,0,0,0,0,0,1,2
1,6,9500,2200,12,0,2,33,49.72847,13.35295,0,0,0,0,0,1,1
0,6,24000,2000,0,0,1,32,49.22266,16.527520000000006,0,0,0,0,0,1,1
4,6,0,0,8,1,2,94,49.96139,16.998479999999994,0,0,0,0,0,1,5
2,6,0,0,11,0,1,52,50.22562,14.86456,0,0,0,0,0,1,2
1,6,0,2500,16,1,0,34,50.06885,14.30466,0,0,0,0,0,1,1
1,3,0,700,0,1,0,35,50.0394,14.43719,0,0,0,0,0,1,1
6,6,0,0,13,0,2,80,49.77805,18.25903,0,0,0,0,0,1,4
1,6,10000,0,8,0,1,34,50.02552,15.773179999999998,0,0,0,0,0,1,1
2,6,10800,2000,11,0,0,52,49.59,17.255,0,0,0,0,0,1,2
3,1,0,0,12,1,1,51,50.232820000000004,14.067770000000001,0,0,0,0,0,1,2
3,1,20000,1500,0,0,2,50,49.3671,17.38703,0,0,0,0,0,1,2
2,6,22000,2500,18,0,0,60,50.04027,15.791960000000001,0,0,0,0,0,1,3
3,6,0,0,8,1,2,50,49.21737,16.4988,0,0,0,0,0,1,2
0,6,11000,4000,11,0,1,40,50.12583,14.4991,0,0,0,0,0,1,1
3,6,0,0,0,1,0,54,49.97305,14.09082,0,0,0,0,0,1,2
2,6,24000,1,0,0,2,56,50.032090000000004,15.80256,0,0,0,0,0,2,3
5,3,15000,3000,8,0,0,80,49.21484,16.63054,1,0,0,0,0,2,4
3,3,0,0,0,1,1,50,49.20583,16.60278,0,0,0,0,0,2,2
2,6,0,0,0,1,2,65,49.20459,16.59055,1,0,0,0,0,2,3
2,6,0,0,11,1,1,48,50.06505,14.456970000000002,0,0,0,0,0,2,2
3,6,19882,4882,8,0,2,55,50.046820000000004,14.46045,0,0,0,0,0,2,3
2,2,0,0,12,1,1,57,50.09635,14.35905,0,0,0,0,0,3,3
3,6,0,0,0,1,1,56,50.08116,14.49601,0,0,0,0,0,3,3
5,6,0,0,15,0,0,68,50.04959,14.43459,0,0,0,0,0,4,4
5,6,0,0,11,1,2,75,50.07461,14.450820000000002,0,0,0,0,0,4,4
3,6,0,0,11,0,2,56,49.32251,17.027929999999998,0,0,0,0,0,4,3
5,1,0,0,16,1,2,91,50.10448,14.45868,1,0,0,0,0,4,5
14,6,0,0,8,1,2,180,49.996159999999996,14.68079,0,0,0,0,0,4,9
5,6,0,4000,14,1,1,61,50.06892,14.400120000000001,0,0,0,0,0,4,3
4,6,0,0,11,1,2,112,50.072559999999996,14.41017,1,0,0,0,0,4,6
7,0,50000,5000,18,0,1,140,49.178309999999996,16.64341,0,0,0,0,0,4,8
2,6,26500,2500,0,0,1,68,50.09932,14.424170000000002,0,0,0,0,0,4,4
3,6,0,0,12,1,2,81,49.19008,16.605610000000002,0,0,0,0,0,4,4
3,6,0,0,11,1,1,68,50.072540000000004,14.438970000000001,0,0,0,0,0,4,4
3,6,0,3000,11,1,2,55,49.97726,14.333210000000001,0,0,0,0,0,4,3
2,6,0,0,8,1,2,75,50.06726,14.503670000000001,0,0,0,0,0,4,4
5,6,0,0,11,1,2,62,50.08809,14.38475,1,0,0,0,0,4,3
3,6,25000,0,8,0,1,42,50.10372,14.476360000000001,0,0,0,0,0,4,1
4,2,26000,500,0,0,2,104,50.06985,14.415460000000001,0,0,0,0,0,4,6
3,6,0,0,11,1,1,94,50.07311,14.43946,0,0,0,0,0,4,5
4,6,0,0,8,1,2,134,50.0765,14.4329,0,0,0,0,0,4,8
14,6,0,5500,18,1,0,190,49.96162,14.386239999999999,1,0,0,0,0,4,10
7,6,0,0,13,1,2,106,50.0544,14.36786,0,0,0,0,0,4,6
5,6,0,0,11,1,2,120,50.1017,14.41828,1,0,0,0,0,4,7
5,6,0,0,13,1,1,63,50.07205,14.441429999999999,0,0,0,0,0,4,3
5,2,0,0,0,1,1,60,50.08838,14.32487,0,0,0,0,0,4,3
5,6,0,0,8,1,2,135,50.11844,14.38055,0,0,0,0,0,4,8
4,6,0,0,14,1,2,112,50.0765,14.4329,0,0,0,0,0,4,6
3,1,0,3500,3,1,1,58,50.09677,14.46764,0,0,0,0,0,4,3
4,6,0,0,15,1,2,85,50.0923,14.4271,0,0,0,0,0,4,5
4,6,0,3000,0,1,2,90,50.06495,14.36348,0,0,0,0,0,4,5
5,6,0,0,0,1,1,91,50.05847,14.280120000000002,1,0,0,0,0,4,5
5,6,0,0,13,1,1,84,50.10459,14.51402,0,0,0,0,0,4,5
6,6,0,0,11,0,1,116,49.84637,18.289479999999998,0,0,0,0,0,4,7
3,6,0,0,14,1,1,106,50.07403,14.43237,1,0,0,0,0,4,6
3,1,0,0,12,1,1,68,50.10569,14.465179999999998,0,0,0,0,0,4,4
5,6,0,27000,8,1,1,85,50.0758,14.362589999999999,1,0,0,0,0,4,5
5,6,0,0,8,1,2,92,50.10439,14.51433,1,0,0,0,0,4,5
5,6,0,0,11,1,1,108,50.10295,14.529779999999999,0,0,0,0,0,4,6
4,6,0,0,11,1,2,87,50.072540000000004,14.407420000000002,0,0,0,0,0,4,5
14,6,0,0,8,1,0,117,49.84424,18.30423,0,0,0,0,0,4,7
4,6,0,26000,8,1,1,96,50.07079,14.45909,1,0,0,0,0,4,5
5,1,0,0,8,1,2,81,50.09677,14.46764,0,0,0,0,0,4,4
5,6,0,0,11,1,1,94,50.07311,14.43946,0,0,0,0,0,4,5
3,6,0,0,14,0,2,81,50.1066,14.454260000000001,1,0,0,0,0,4,4
4,4,0,0,11,1,2,120,50.1017,14.41828,1,0,0,0,0,4,7
5,1,0,0,16,1,2,86,50.0974,14.4674,0,0,0,0,0,4,5
5,6,0,0,17,1,2,95,50.08302,14.465420000000002,0,0,0,0,0,4,5
14,6,0,0,8,1,2,157,50.15136,14.61894,0,0,0,0,0,4,8
4,6,0,4500,11,1,2,120,50.1017,14.41828,0,0,0,0,0,4,7
3,6,0,0,11,1,1,84,50.10845,14.40376,0,0,0,0,0,4,5
14,1,0,0,11,1,0,131,50.075540000000004,14.4378,1,0,0,0,0,4,7
5,1,0,0,13,1,2,84,50.10459,14.51402,1,0,0,0,0,4,5
3,6,0,0,14,1,0,49,50.075829999999996,14.415920000000002,0,0,0,0,0,4,2
4,3,0,4000,11,1,1,140,50.08824,14.337629999999999,0,0,0,0,0,4,8
5,6,0,0,13,1,2,89,50.07788,14.438070000000002,0,0,0,0,0,4,5
6,6,0,1500,11,1,2,120,50.07343,14.38781,0,0,0,0,0,5,7
4,6,0,0,13,0,2,100,50.072379999999995,14.4435,0,0,0,0,0,4,6
14,6,0,0,8,1,2,181,49.74922,18.27463,0,0,0,0,0,4,9
14,2,0,0,8,1,2,195,48.9355,14.479220000000002,0,0,0,0,0,4,10
5,6,59800,6500,12,1,1,195,49.19254,16.60086,0,0,0,0,0,5,10
5,1,0,3689,11,1,2,86,49.97726,14.333210000000001,0,0,0,0,0,4,5
3,6,0,0,11,1,1,89,50.0763,14.451479999999998,0,0,0,0,0,4,5
7,6,0,29000,8,1,2,130,50.13118,14.33256,1,0,0,0,0,4,7
14,6,0,0,8,1,2,180,50.13367,14.41281,0,0,0,0,0,5,9
5,1,0,29000,8,1,1,104,50.108509999999995,14.47528,0,0,0,0,0,4,6
5,3,0,0,0,1,2,150,50.129490000000004,14.444579999999998,0,0,0,0,0,4,8
5,3,0,0,12,1,2,90,50.079809999999995,14.44595,1,0,0,0,0,4,5
5,6,0,0,13,1,2,86,50.077729999999995,14.43781,0,0,0,0,0,4,5
14,6,0,0,8,1,2,250,49.95858,14.74729,0,0,0,0,0,5,11
9,2,0,0,8,1,0,126,50.0628,14.44982,0,0,0,0,0,6,7
4,6,0,0,8,1,1,103,50.07732,14.43731,0,0,0,0,0,6,6
6,6,0,0,8,1,0,144,50.05695,14.368620000000002,1,0,0,0,0,6,8
2,6,0,0,13,1,2,80,50.08915,14.418610000000001,0,0,0,0,0,7,4
5,6,0,0,8,1,2,112,50.0789,14.39388,0,0,0,0,0,6,6
5,3,0,0,14,0,2,122,50.10052,14.42397,0,0,0,0,0,7,7
8,6,0,0,8,1,2,188,50.05138,14.425020000000002,0,0,0,0,0,7,10
4,6,0,0,8,1,1,73,50.08612,14.408120000000002,0,0,0,0,0,7,4
14,6,0,0,8,1,0,652,49.870870000000004,18.25924,1,0,0,0,0,7,15
5,6,0,0,8,1,2,98,50.075959999999995,14.41969,1,0,0,0,0,7,6
5,6,0,0,13,1,0,126,50.079370000000004,14.4356,0,0,0,0,0,7,7
5,6,0,7000,12,1,1,92,50.07673,14.43506,0,0,0,0,0,7,5
5,6,0,7000,8,1,1,94,50.07673,14.43506,0,0,0,0,0,7,5
14,2,0,0,8,1,2,196,50.14437,14.324029999999999,1,0,0,0,0,7,10
5,6,0,0,8,1,2,94,50.080459999999995,14.43821,0,0,0,0,0,7,5
5,6,0,0,11,1,2,91,50.080459999999995,14.43821,1,0,0,0,0,7,5
5,6,0,0,13,1,2,95,50.08023,14.41475,0,0,0,0,0,7,5
5,6,0,6500,14,1,1,101,50.07642,14.415820000000002,0,0,0,0,0,7,6
9,6,0,0,12,1,2,138,50.060320000000004,14.390429999999999,1,0,0,0,0,7,8
5,6,0,0,12,1,1,100,50.07612,14.43559,0,0,0,0,0,7,6
6,6,0,0,12,1,1,126,50.07208,14.437320000000001,0,0,0,0,0,7,7
14,6,0,0,8,1,2,240,50.001709999999996,14.560310000000001,0,0,0,0,0,7,11
14,6,0,55000,8,1,0,639,50.00326,14.557739999999999,0,0,0,0,0,7,15
5,6,0,10000,0,1,2,145,50.116170000000004,14.420060000000001,0,0,0,0,0,7,8
5,6,0,0,0,1,0,145,50.11602,14.419210000000001,0,0,0,0,0,7,8
14,2,0,0,18,1,0,200,50.00326,14.557739999999999,0,0,0,0,0,7,10
6,6,0,0,13,1,2,155,50.10434,14.40899,0,0,0,0,0,7,8
5,6,0,0,0,1,0,125,50.11991,14.42411,0,0,0,0,0,7,7
14,6,0,6000,18,1,2,200,50.00326,14.557739999999999,0,0,0,0,0,7,10
5,6,0,0,8,1,2,145,50.1165,14.4197,0,0,0,0,0,7,8
9,6,0,0,13,1,1,135,50.10068,14.422260000000001,0,0,0,0,0,7,8
7,6,0,0,13,1,1,131,50.10068,14.422260000000001,0,0,0,0,0,7,7
2,6,0,0,11,1,1,78,50.08977,14.42237,1,0,0,0,0,7,4
14,6,0,0,8,1,2,230,50.09399000000001,14.538670000000002,0,0,0,0,0,7,11
6,6,0,0,13,1,1,188,50.0674,14.40739,0,0,0,0,0,7,10
8,6,0,5000,13,1,1,130,50.10085,14.422179999999999,0,0,0,0,0,7,7
3,1,0,0,15,1,1,77,50.07809,14.432570000000002,0,0,0,0,0,7,4
7,6,0,0,12,1,1,128,50.05109,14.42421,0,0,0,0,0,7,7
7,4,0,0,13,1,2,205,50.07744,14.43556,1,0,0,0,0,7,10
3,6,0,0,12,1,2,50,50.08064,14.41681,1,0,0,0,0,7,2
5,6,0,0,13,1,2,120,50.08917,14.42575,1,0,0,0,0,7,7
4,6,0,0,8,1,2,108,50.07797,14.414489999999999,0,0,0,0,0,7,6
4,6,2500,0,18,1,2,91,49.59435,17.24155,0,0,0,0,0,0,5
4,6,2500,0,0,1,1,91,49.59435,17.24155,0,0,0,0,0,0,5
12,6,0,0,8,1,1,25,49.594390000000004,17.27129,0,0,0,0,0,0,0
6,6,3000,500,8,0,1,85,49.23363,17.6568,0,0,0,0,0,0,5
12,6,0,0,0,1,1,20,49.594390000000004,17.27129,0,0,0,0,0,0,0
4,6,0,2700,8,1,1,132,49.79756,18.2548,0,0,0,0,0,0,7
12,6,0,0,8,1,1,20,49.59831,17.24191,0,0,0,0,0,0,0
15,6,0,0,12,1,2,28,50.648070000000004,13.850270000000002,0,0,0,0,0,0,0
0,6,0,0,8,0,0,30,49.84465,18.17367,0,0,0,0,0,0,0
1,6,0,0,11,1,2,40,50.36065,13.82414,0,0,0,0,0,0,1
15,6,0,0,11,1,2,20,50.648070000000004,13.850270000000002,0,0,0,0,0,0,0
1,4,0,0,13,1,2,19,49.782059999999994,18.434070000000002,0,0,0,0,0,0,0
1,3,0,0,8,1,2,15,49.85989,18.37121,0,0,0,0,0,0,0
0,4,0,0,0,1,2,27,49.86748,18.53003,0,0,0,0,0,0,0
0,4,0,0,11,1,2,26,49.86748,18.53003,0,0,0,0,0,0,0
0,5,0,0,0,1,2,37,49.83715,18.40972,0,0,0,0,0,0,1
4,6,0,0,11,0,1,65,49.18598,16.58458,0,0,0,0,0,0,3
11,6,0,0,0,0,1,130,49.94556,17.8957,0,0,0,0,0,0,7
10,6,0,0,11,0,1,25,49.180479999999996,16.59496,0,0,0,0,0,0,0
11,6,0,0,11,0,1,25,49.94014,17.89885,0,0,0,0,0,0,0
2,6,0,0,18,1,2,53,49.08311,17.71043,0,0,0,0,0,0,2
4,6,0,0,12,1,2,74,49.40032,15.60919,0,0,0,0,0,0,4
0,6,0,0,0,1,2,31,49.83955,18.40673,0,0,0,0,0,0,1
0,4,0,0,11,1,2,26,49.79395,18.4091,0,0,0,0,0,0,0
1,6,0,0,8,1,2,19,50.25967,14.53294,0,0,0,0,0,0,0
0,6,0,0,11,1,2,30,50.78178,14.170910000000001,0,0,0,0,0,0,0
1,4,0,0,0,1,2,31,49.79187,18.45516,0,0,0,0,0,0,1
1,4,0,0,0,1,2,33,49.79187,18.45516,0,0,0,0,0,0,1
1,3,0,0,0,1,2,31,49.862590000000004,18.54106,0,0,0,0,0,0,1
1,3,0,0,15,1,2,30,49.86916,18.55325,0,0,0,0,0,0,0
1,3,0,0,0,1,2,22,49.858109999999996,18.54208,0,0,0,0,0,0,0
0,4,0,0,8,1,2,27,49.79423,18.41039,0,0,0,0,0,0,0
1,3,0,0,0,1,2,34,49.862590000000004,18.54106,0,0,0,0,0,0,1
0,4,0,0,8,1,2,27,49.79369000000001,18.41114,0,0,0,0,0,0,0
1,4,0,0,14,1,2,19,49.78216,18.433870000000002,0,0,0,0,0,0,0
1,4,0,0,11,1,2,30,49.86914,18.53649,0,0,0,0,0,0,0
0,5,0,0,0,1,2,46,49.810629999999996,18.30428,0,0,0,0,0,0,2
2,4,0,0,11,1,2,47,49.7933,18.45599,1,0,0,0,0,0,2
0,4,0,0,0,1,2,35,49.79229,18.4033,0,0,0,0,0,0,1
3,4,0,0,0,1,2,38,49.7934,18.40768,0,0,0,0,0,0,1
0,6,0,0,8,1,2,41,49.83439,18.41965,0,0,0,0,0,0,1
0,6,0,0,8,1,2,40,49.83415,18.419220000000006,0,0,0,0,0,0,1
0,5,0,0,8,1,2,40,49.7974,18.44556,0,0,0,0,0,0,1
1,3,0,0,11,1,2,28,49.86872,18.53485,0,0,0,0,0,0,0
1,3,0,0,11,1,2,29,49.795759999999994,18.4862,1,0,0,0,0,0,0
2,4,0,0,11,1,2,47,49.79332,18.406129999999997,0,0,0,0,0,0,2
0,4,0,0,0,1,2,34,49.79224,18.46069,0,0,0,0,0,0,1
0,4,0,0,18,1,2,30,49.84454,18.3165,0,0,0,0,0,0,0
0,4,0,0,8,1,2,28,49.794090000000004,18.411070000000002,0,0,0,0,0,0,0
2,4,0,0,8,1,2,47,49.79295,18.456,0,0,0,0,0,0,2
1,3,0,0,4,1,2,28,49.74959000000001,18.60618,1,0,0,0,0,0,0
2,4,0,0,8,1,2,50,49.84944,18.42095,0,0,0,0,0,0,2
0,5,0,0,16,1,2,44,49.783809999999995,18.52257,0,0,0,0,0,0,2
0,5,0,0,0,1,2,44,49.79438,18.44698,0,0,0,0,0,0,2
1,3,0,0,0,1,2,21,49.85886,18.54149,0,0,0,0,0,0,0
1,6,0,0,0,1,2,22,50.49508,13.44568,0,0,0,0,0,0,0
2,4,0,0,11,1,2,49,49.85886,18.424889999999998,1,0,0,0,0,0,2
2,6,0,0,8,1,2,72,50.17292,13.253229999999999,0,0,0,0,0,0,4
0,5,0,0,11,1,2,35,49.80704,18.30057,0,0,0,0,0,0,1
2,4,0,0,8,1,2,47,49.79312,18.456,1,0,0,0,0,0,2
0,5,0,0,8,1,2,43,49.79438,18.44698,0,0,0,0,0,0,1
0,6,0,0,8,1,2,27,50.507690000000004,13.658610000000001,0,0,0,0,0,0,0
