Cena,Další vybavení,Dispozice,Druh,Energetická náročnost budovy,K nastěhování,Kauce,Měsíční poplatky,Podlaží,Poznámka,Pronájem přidán,Provize realitní kanceláře,Vybavený,Výměra,data-id,data-idx,geo-lat,geo-lng,id
9 000 Kč/měsíc,"Lednice, Sklep",1+kk,Pronájem,C - Úsporná,Ihned,11 500 Kč,2 500 Kč/měsíc,9. patro,,před 2 dny,Bez provize,Částečně,24 m2,3059624,10,49.22474,16.62509,#offer-10
13 000 Kč/měsíc,"Pračka, Lednice, Balkón",2+1,Pronájem,D - Méně úsporná,Ihned,40 000 Kč,3 700 Kč/měsíc,4. patro,,před 6 dny,Bez provize,Částečně,80 m2,3067232,9,49.20215,16.59437,#offer-9
9 600 Kč/měsíc,"Pračka, Lednice, Balkón",1+kk,Pronájem,C - Úsporná,Ihned,15 000 Kč,2 275 Kč/měsíc,Přízemí,,před 3 dny,Bez provize,Úplně,30 m2,3068437,8,49.21432,16.63805,#offer-8
7 500 Kč/měsíc,Sklep,2+1,Pronájem,G - (neuvedeno),1. 12. 2018,15 000 Kč,800 Kč/měsíc,7. patro,,před 2 dny,Bez provize,Částečně,52 m2,3068616,7,49.82822,18.17395,#offer-7
8 800 Kč/měsíc,Sklep,1+kk,Pronájem,G - (neuvedeno),Ihned,10 000 Kč,1 000 Kč/měsíc,2. patro,,před dnem,Bez provize,Vůbec,35 m2,1188562,6,49.21295,16.63447,#offer-6
7 300 Kč/měsíc,"Sklep, Balkón",1+1,Pronájem,G - (neuvedeno),1. 12. 2018,10 000 Kč,2 200 Kč/měsíc,Přízemí,,před dnem,Bez provize,Částečně,33 m2,3017905,5,49.5673,17.26181,#offer-5
12 000 Kč/měsíc,Pračka,2+kk,Pronájem,C - Úsporná,Ihned,30 000 Kč,2 518 Kč/měsíc,1. patro,,před 4 dny,Bez provize,Částečně,41 m2,3052354,4,50.03117,14.371620000000002,#offer-4
20 000 Kč/měsíc,"Pračka, Myčka, Lednice",3+1,Pronájem,G - (neuvedeno),Ihned,40 000 Kč,3 000 Kč/měsíc,5. patro,,před dnem,,Úplně,57 m2,3069215,13,50.06309,14.42531,#offer-13
54 990 Kč/měsíc,,5+1,Pronájem,G - Mimořádně nehospodárná,,,,5. patro," + 5.000,- Kč poplatky 5000 /",před dnem,Info u RK,Vůbec,200 m2,3069268,12,50.08991,14.42166,#offer-12
26 000 Kč/měsíc,"Pračka, Myčka, Lednice, Balkón",3+1,Pronájem,B - Velmi úsporná,1. 12. 2018,26 000 Kč,4 500 Kč/měsíc,Přízemí,,před dnem,,Částečně,138 m2,3069389,11,50.00192,14.34755,#offer-11
36 000 Kč/měsíc,Balkón,4+1,Pronájem,G - Mimořádně nehospodárná,,,,5. patro," + poplatky 4.000,- Kč + vratná kauce + provize RK",před dnem,Ano,Úplně,120 m2,3069398,10,50.10414,14.39954,#offer-10
21 000 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,5. patro, záloha na služby 1700 Kč záloha na služby 1700 Kč,před dnem,Info u RK,Úplně,50 m2,3069483,9,50.06636,14.41923,#offer-9
47 990 Kč/měsíc,,dům,Pronájem,G - Mimořádně nehospodárná,,,,Přízemí," + poplatky 5 000,-Kč",před dnem,Info u RK,Vůbec,250 m2,3069497,8,50.00326,14.55774,#offer-8
12 000 Kč/měsíc,Sklep,1+kk,Pronájem,C - Úsporná,,,,7. patro," Měsíční poplatky 2.100 Kč, elektřina, jistina 2 x nájem",před dnem,Ano,Vůbec,42 m2,3069517,7,50.01864000000001,14.43709,#offer-7
18 000 Kč/měsíc,,3+1,Pronájem,G - Mimořádně nehospodárná,,,,5. patro," + popl. 4500,- Kč vč. energií + kauce + provize RK",před dnem,Ano,Úplně,70 m2,3069518,6,50.03819,14.508779999999998,#offer-6
5 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + zálohy na služby, provize a vratná kauce",před dnem,Info u RK,Částečně,36 m2,3069522,5,49.74321,18.62572,#offer-5
13 000 Kč/měsíc,Sklep,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + poplatky 3.765,- Kč + vratná kauce + provize RK",před dnem,Ano,Úplně,46 m2,3069544,4,50.05238,14.34291,#offer-4
19 000 Kč/měsíc,Balkón,2+kk,Pronájem,B - Velmi úsporná,,,,2. patro," + poplatky, + provize RK ve výši jednoho nájmu., 4.000,- Kč/měs. + záloha na spotřebu elektrické energie 500,- Kč/měs.",před dnem,Ano,Částečně,56 m2,3069627,3,50.13054,14.49542,#offer-3
6 500 Kč/měsíc,,2+1,Pronájem,G - Mimořádně nehospodárná,,,,6. patro," + zálohy na služby, vratná kauce, provize",před dnem,Info u RK,Částečně,69 m2,3069629,2,49.74547000000001,18.625120000000006,#offer-2
22 000 Kč/měsíc,"Myčka, Balkón",3+kk,Pronájem,G - (neuvedeno),Ihned,0 Kč,2 500 Kč/měsíc,2. patro,,před dnem,,Částečně,70 m2,3069726,1,50.08396,14.45343,#offer-1
30 000 Kč/měsíc,Balkón,3+kk,Pronájem,G - Mimořádně nehospodárná,,,,6. patro, + 5000 poplatky + provize RK,před 19 hodinami,Info u RK,Částečně,97 m2,3070113,0,50.07345,14.43431,#offer-0
12 500 Kč/měsíc,Sklep,1+kk,Pronájem,C - Úsporná,,,,1. patro," +poplatky 2.200,-Kč, kauce 15.000,-Kč, odměna RK 12.500,-Kč",před 8 hodinami,Info u RK,Částečně,37 m2,3070771,19,50.16276,14.37168,#offer-19
13 500 Kč/měsíc,,2+kk,Pronájem,C - Úsporná,,,0 Kč/měsíc,6. patro, + poplatky 2.500 Kč,před 8 hodinami,Info u RK,Částečně,54 m2,3070782,18,50.12636,14.42029,#offer-18
11 000 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,3. patro," + energie 2800,- Kč",před 2 hodinami,Ano,Částečně,65 m2,3072596,17,49.57235,17.25295,#offer-17
12 900 Kč/měsíc,"Pračka, Myčka, Lednice, Balkón",3+1,Pronájem,B - Velmi úsporná,Ihned,15 000 Kč,3 000 Kč/měsíc,2. podzemní podlaží,,před 5 měsíci,Bez provize,Částečně,98 m2,2809923,12,50.03042,15.19212,#offer-12
6 000 Kč/měsíc,"Pračka, Lednice",2+1,Pronájem,G - (neuvedeno),Ihned,20 000 Kč,4 000 Kč/měsíc,Přízemí,,před 12 dny,Bez provize,Částečně,80 m2,2622531,3,50.15684,13.91021,#offer-3
11 000 Kč/měsíc,Lednice,1+kk,Pronájem,C - Úsporná,Ihned,10 000 Kč,1 600 Kč/měsíc,1. patro,,před 6 měsíci,Bez provize,Částečně,14 m2,2934535,2,50.05498,14.42707,#offer-2
17 000 Kč/měsíc,"Myčka, Lednice, Sklep, Balkón",4+1,Pronájem,G - (neuvedeno),Ihned,2 Kč,5 500 Kč/měsíc,1. patro,,před 3 měsíci,Bez provize,Částečně,125 m2,2936594,1,50.17571,14.4103,#offer-1
12 500 Kč/měsíc,"Pračka, Lednice, Sklep, Balkón",1+kk,Pronájem,G - (neuvedeno),Ihned,15 000 Kč,2 500 Kč/měsíc,4. patro,,před 5 měsíci,Bez provize,Úplně,30 m2,2960432,0,50.0466,14.549120000000002,#offer-0
12 000 Kč/měsíc,"Pračka, Lednice",1+kk,Pronájem,B - Velmi úsporná,Ihned,12 000 Kč,1 Kč/měsíc,1. patro,,před 2 měsíci,Bez provize,Úplně,16 m2,3034712,19,48.984,14.47793,#offer-19
11 000 Kč/měsíc,,3+1,Pronájem,G - (neuvedeno),15. 12. 2018,11 000 Kč,4 500 Kč/měsíc,3. patro,,před 22 dny,Bez provize,Částečně,57 m2,3058675,16,50.12904,14.12901,#offer-16
3 000 Kč/měsíc,"Pračka, Lednice, Sklep",garsonka,Pronájem,A - Mimořádně úsporná,Ihned,5 000 Kč,0 Kč/měsíc,Přízemí,,před 25 dny,Bez provize,Úplně,40 m2,1360311,14,50.06433,14.39421,#offer-14
5 800 Kč/měsíc,"Lednice, Sklep",2+1,Pronájem,F - Velmi nehospodárná,Ihned,11 600 Kč,1 000 Kč/měsíc,Přízemí,,před měsícem,Bez provize,Částečně,80 m2,3054791,10,50.34365,13.9583,#offer-10
6 000 Kč/měsíc,"Pračka, Lednice, Balkón",1+1,Pronájem,G - (neuvedeno),Ihned,15 000 Kč,2 000 Kč/měsíc,1. patro,,před měsícem,Bez provize,Částečně,32 m2,3055826,9,50.14716,15.12431,#offer-9
14 000 Kč/měsíc,"Pračka, Lednice",3+1,Pronájem,G - (neuvedeno),Ihned,14 000 Kč,2 500 Kč/měsíc,1. patro,,před 9 hodinami,Ano,Úplně,100 m2,3070310,8,49.6019,17.08267,#offer-8
10 500 Kč/měsíc,"Pračka, Lednice",2+kk,Pronájem,A - Mimořádně úsporná,Ihned,0 Kč,2 000 Kč/měsíc,1. patro,,před 22 dny,Bez provize,Úplně,50 m2,2476588,7,49.20895,16.79281,#offer-7
19 000 Kč/měsíc,,1+kk,Pronájem,G - (neuvedeno),,,,3. patro," + poplatky, fixní částka 3000 Kč",před 2 hodinami,Info u RK,Úplně,35 m2,3072592,6,50.08742,14.40645,#offer-6
16 500 Kč/měsíc,"Pračka, Myčka, Lednice",2+kk,Pronájem,G - (neuvedeno),Ihned,20 000 Kč,3 500 Kč/měsíc,Přízemí,,před měsícem,Bez provize,Úplně,45 m2,3049850,5,50.05363,14.36546,#offer-5
14 500 Kč/měsíc,"Pračka, Myčka, Lednice, Balkón",1+kk,Pronájem,A - Mimořádně úsporná,Ihned,29 000 Kč,3 500 Kč/měsíc,5. patro,,před 22 dny,Bez provize,Úplně,48 m2,3059535,4,50.01268,14.40008,#offer-4
15 000 Kč/měsíc,"Pračka, Lednice, Sklep, Balkón",3+kk,Pronájem,G - (neuvedeno),Ihned,35 000 Kč,3 500 Kč/měsíc,1. patro,,před 21 dny,Bez provize,Částečně,53 m2,3060183,3,50.02536,14.45144,#offer-3
7 000 Kč/měsíc,"Pračka, Myčka, Lednice",dům,Pronájem,G - Mimořádně nehospodárná,Ihned,30 000 Kč,,Přízemí,,před měsícem,Bez provize,Úplně,60 m2,2818793,2,49.69948,16.431279999999994,#offer-2
13 000 Kč/měsíc,"Pračka, Lednice",2+kk,Pronájem,G - Mimořádně nehospodárná,Ihned,26 000 Kč,2 000 Kč/měsíc,Přízemí,,před 7 dny,Bez provize,Částečně,42 m2,3041563,1,49.15845,16.59966,#offer-1
20 000 Kč/měsíc,"Lednice, Balkón",2+1,Pronájem,G - (neuvedeno),Ihned,40 000 Kč,20 000 Kč/měsíc,Přízemí,,před měsícem,Bez provize,Úplně,60 m2,3051727,0,50.10455,14.37562,#offer-0
7 500 Kč/měsíc,Sklep,3+1,Pronájem,G - (neuvedeno),Ihned,20 000 Kč,2 000 Kč/měsíc,,,před 13 dny,Bez provize,Vůbec,69 m2,3064110,0,49.71536,17.90831,#offer-0
18 500 Kč/měsíc,"Sklep, Balkón",2+kk,Pronájem,G - Mimořádně nehospodárná,,,,4. patro," vratná kauce: 21 464 Kč, náklady na bydlení: 2 964 Kč + rezervační poplatek",před 2 měsíci,,Částečně,56 m2,3041574,0,49.97726,14.33321,#offer-0
17 135 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,3. patro," vratná kauce: 20 329  Kč, náklady na bydlení: 3194 Kč + rezervační poplatek",před 16 dny,,Částečně,53 m2,3062188,3,50.0861,14.50305,#offer-3
19 000 Kč/měsíc,"Sklep, Balkón",3+kk,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," vratná kauce: 24 217 Kč, náklady na bydlení: 5 516 Kč + rezervační poplatek",před 16 dny,,Úplně,89 m2,3062190,2,50.01856,14.61695,#offer-2
14 000 Kč/měsíc,"Pračka, Myčka, Lednice, Sklep, Balkón",2+kk,Pronájem,G - (neuvedeno),1. 12. 2018,30 000 Kč,3 000 Kč/měsíc,2. patro,,před 12 dny,Info u RK,Úplně,57 m2,3059261,19,49.21439,16.63784,#offer-19
30 000 Kč/měsíc,,2+1,Pronájem,G - Mimořádně nehospodárná,,,,1. patro," poplatky činí 1500, elektřina a plyn se převádí na nájemce",před 12 dny,Ano,Vůbec,90 m2,3050563,18,50.08051,14.44536,#offer-18
9 900 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," bez poplatků, + provize",před 5 dny,Ano,Vůbec,50 m2,3049248,17,49.58737,17.244979999999998,#offer-17
21 000 Kč/měsíc,Balkón,3+kk,Pronájem,C - Úsporná,,,,4. patro, 5500 Kč poplatky,před 16 dny,Info u RK,Částečně,89 m2,3043040,16,50.05122,14.34437,#offer-16
15 000 Kč/měsíc,"Pračka, Myčka, Lednice, Sklep",2+kk,Pronájem,G - (neuvedeno),Ihned,20 000 Kč,3 600 Kč/měsíc,1. patro,,před 10 dny,Ano,Částečně,43 m2,2914974,15,50.05974000000001,14.44715,#offer-15
55 000 Kč/měsíc,,3+1,Pronájem,G - Mimořádně nehospodárná,,,,5. patro, + poplatky 5.000 Kč/měs.,před 13 dny,Info u RK,Úplně,110 m2,2903484,14,50.0878,14.41639,#offer-14
6 000 Kč/měsíc,Sklep,1+kk,Pronájem,G - Mimořádně nehospodárná,,,2 000 Kč/měsíc,5. patro,,před 6 dny,Info u RK,Částečně,19 m2,2882178,13,50.21119,15.818079999999998,#offer-13
19 000 Kč/měsíc,"Sklep, Balkón",2+kk,Pronájem,C - Úsporná,,,4 300 Kč/měsíc,4. patro, + zúčtovatelné poplatky 4300 Kč + el. energie,před 14 dny,Info u RK,Částečně,81 m2,2750981,12,50.10253,14.45404,#offer-12
14 500 Kč/měsíc,"Pračka, Lednice, Balkón",2+kk,Pronájem,G - Mimořádně nehospodárná,1. 12. 2018,16 000 Kč,1 500 Kč/měsíc,1. patro,,před 12 dny,Ano,Úplně,80 m2,2723169,11,49.2048,16.59419,#offer-11
14 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,5. patro," + 2500,- poplatky",před 7 dny,Info u RK,Částečně,47 m2,2483518,10,50.07838,14.42663,#offer-10
16 000 Kč/měsíc,,1+1,Pronájem,B - Velmi úsporná,,,400 Kč/měsíc,2. patro," + poplatky 400,- Kč/osobu/měsíc + elektřina, plyn 1.500,- Kč/měs",před 14 dny,Info u RK,Úplně,45 m2,2003062,9,50.07858,14.45263,#offer-9
10 990 Kč/měsíc,"Sklep, Balkón",1+kk,Pronájem,C - Úsporná,,,,1. patro," +3200 poplatky při 1 osobě, +500 2. osoba. Poplatky jsou včetně internetu.",před 5 dny,Info u RK,Částečně,41 m2,1835792,8,50.04767,14.557570000000002,#offer-8
4 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro," inkaso 1 500,-Kč, elektřinu si nájemník přepíše na sebe",před 5 hodinami,Info u RK,Částečně,25 m2,3072363,7,48.86648,16.036739999999998,#offer-7
10 000 Kč/měsíc,,3+kk,Pronájem,G - Mimořádně nehospodárná,,,,2. patro, + zálohy na el. cca 4.000 Kč/měs. a vodu 500 Kč/os./měs.; kauce 20.000 Kč,před dnem,Info u RK,Částečně,140 m2,3069557,6,49.46573,17.983929999999994,#offer-6
13 000 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,Ihned,13 000 Kč,0 Kč/měsíc,Přízemí,,před dnem,,Úplně,80 m2,3069549,5,49.17663,16.49038,#offer-5
11 000 Kč/měsíc,,3+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + zálohy na služby 4000,- Kč",před dnem,Ano,Částečně,77 m2,3069380,4,49.58134,17.2296,#offer-4
23 500 Kč/měsíc,"Pračka, Myčka, Lednice, Sklep, Balkón",3+kk,Pronájem,G - (neuvedeno),Ihned,23 500 Kč,0 Kč/měsíc,2. patro,,před dnem,Ano,Úplně,70 m2,3069358,3,50.06868,14.35529,#offer-3
15 990 Kč/měsíc,,2+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + pouze Vaše spotřeba (služby, voda, ohřev vody, topení cca 2100,- Kč / dvě osoby / byt, elektřina cca 500,- Kč převodem)",před dnem,Info u RK,Částečně,60 m2,3069222,2,50.07253,14.47332,#offer-2
12 990 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,4. patro," +  Vaše skutečná spotřeba cca 3000kč (služby, topení, studená a teplá voda, 24h recepce) + elektřina převodem cca 500kč",před dnem,Info u RK,Úplně,40 m2,3069216,1,50.11083,14.496,#offer-1
8 800 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro, včetně energií a služeb pro 1.osobu měsíčně,před 2 dny,Info u RK,Úplně,26 m2,3069043,19,49.20148,16.615370000000002,#offer-19
18 000 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,2. patro, + služby 3 000 Kč. Zde platíte nejnižší provizi.,před 2 dny,Info u RK,Částečně,56 m2,3068866,18,50.1235,14.4377,#offer-18
14 000 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro," cena je uvedena bez provize, včetně DPH, bez poplatků, + provize",před 2 dny,Ano,Úplně,50 m2,3068833,17,49.20764000000001,16.60143,#offer-17
18 000 Kč/měsíc,Balkón,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,3. patro," + poplatky 3.000,- Kč + provize RK.",před 2 dny,Ano,Částečně,56 m2,3068723,16,50.12378,14.43838,#offer-16
18 000 Kč/měsíc,Sklep,2+kk,Pronájem,G - Mimořádně nehospodárná,,,2 200 Kč/měsíc,6. patro, + poplatky 2.200 Kč + přepis elektriky a plynu; provize RK 18.000 Kč,před 2 dny,Info u RK,Úplně,65 m2,3068720,15,50.07424,14.41559,#offer-15
15 990 Kč/měsíc,Balkón,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,3. patro," + poplatky 2.000,-Kč + elektřina",před 2 dny,Info u RK,Vůbec,58 m2,3068702,14,50.08502,14.45271,#offer-14
21 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," Poplatky 3000 Kč, energie 3000 Kč",před 2 dny,Info u RK,Úplně,40 m2,3068625,13,50.07205,14.44143,#offer-13
12 000 Kč/měsíc,,1+1,Pronájem,E - Nehospodárná,,,,2. patro," K nájmu + služby 550 Kč/osobu/měs. + elektřina + plyn (cca 1500,- Kč/měs.)",před 3 dny,Info u RK,Částečně,43 m2,3068413,12,50.0763,14.451479999999998,#offer-12
25 000 Kč/měsíc,"Sklep, Balkón",2+1,Pronájem,G - Mimořádně nehospodárná,,,2 000 Kč/měsíc,3. patro,,před 4 dny,Info u RK,Vůbec,81 m2,3068225,11,50.11022,14.3774,#offer-11
5 300 Kč/měsíc,,1+1,Pronájem,G - (neuvedeno),,,,8. patro,,před 4 dny,Info u RK,Úplně,27 m2,3068197,10,50.49692,13.65347,#offer-10
12 950 Kč/měsíc,,3+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro, cena vč. energií,před 4 dny,Info u RK,Částečně,80 m2,3068165,9,49.40599,17.6508,#offer-9
21 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,3. patro, + poplatky 5000 Kč,před 5 dny,Ano,Úplně,40 m2,3067857,8,50.07205,14.44143,#offer-8
10 500 Kč/měsíc,Lednice,1+kk,Pronájem,C - Úsporná,Ihned,12 200 Kč,1 700 Kč/měsíc,1. patro,,před 5 dny,Ano,Částečně,33 m2,3067829,7,50.05614,14.48895,#offer-7
17 000 Kč/měsíc,,1+1,Pronájem,G - (neuvedeno),Ihned,20 000 Kč,3 000 Kč/měsíc,3. patro,,před 5 dny,Ano,Částečně,36 m2,3067822,6,50.07034,14.404379999999998,#offer-6
17 000 Kč/měsíc,"Sklep, Balkón",3+1,Pronájem,C - Úsporná,,,,4. patro," + zálohy na služby 3500,- Kč",před 5 dny,Ano,Úplně,69 m2,3067821,5,49.59438,17.22815,#offer-5
13 000 Kč/měsíc,"Pračka, Lednice",1+kk,Pronájem,G - (neuvedeno),Ihned,15 000 Kč,2 000 Kč/měsíc,3. patro,,před 5 dny,Ano,Úplně,29 m2,3067755,4,50.10257,14.45224,#offer-4
10 000 Kč/měsíc,"Pračka, Myčka, Lednice",2+kk,Pronájem,C - Úsporná,3. 12. 2018,20 000 Kč,3 500 Kč/měsíc,Přízemí,,před 5 dny,,Úplně,50 m2,3067754,3,49.1422,16.82764,#offer-3
5 000 Kč/měsíc,Sklep,garsonka,Pronájem,G - Mimořádně nehospodárná,Ihned,8 000 Kč,3 500 Kč/měsíc,11. patro,,před 5 dny,Ano,Částečně,23 m2,3067751,2,49.22368,16.621779999999998,#offer-2
7 100 Kč/měsíc,Balkón,1+kk,Pronájem,D - Méně úsporná,,,,3. patro," + energie cca 1.900,- Kč/měsíc, cena vč. parkovacího stání",před 5 dny,Info u RK,Částečně,38 m2,3067746,1,49.45497,17.44578,#offer-1
18 500 Kč/měsíc,Balkón,3+kk,Pronájem,G - Mimořádně nehospodárná,,,,4. patro," vratná kauce: 21 555 Kč, náklady na bydlení: 3055 Kč + rezervační poplatek",před 5 dny,,Částečně,79 m2,3067732,19,50.06713,14.36957,#offer-19
24 000 Kč/měsíc,,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,1. patro, + poplatky 5000 Kč,před 5 dny,Info u RK,Úplně,42 m2,3067636,18,50.07202,14.43653,#offer-18
18 000 Kč/měsíc,"Pračka, Lednice",1+kk,Pronájem,C - Úsporná,Ihned,20 000 Kč,800 Kč/měsíc,5. patro,,před 5 dny,Ano,Částečně,48 m2,3067601,17,50.08001,14.45574,#offer-17
6 000 Kč/měsíc,,1+1,Pronájem,G - Mimořádně nehospodárná,,,,1. patro, inkaso dle skutečné spotřeby,před 6 dny,Info u RK,Částečně,40 m2,3067306,16,48.83687000000001,16.28876,#offer-16
12 500 Kč/měsíc,Sklep,3+kk,Pronájem,G - Mimořádně nehospodárná,,,,14. patro," + 2.500,- Kč záloha na energie a služby pro 2 osoby",před 6 dny,Info u RK,Úplně,69 m2,3067283,15,50.04169,15.74944,#offer-15
10 000 Kč/měsíc,Sklep,3+1,Pronájem,G - Mimořádně nehospodárná,,,,10. patro," + energie, kauce a provize pro RK, bez poplatků, + provize",před 6 dny,Ano,Částečně,74 m2,3067204,14,50.04638,15.75682,#offer-14
14 990 Kč/měsíc,,2+1,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + Vaše spotřeba (záloha na poplatky vč. elektřiny 5000 kč při dvou osobách, každá další + 1000 kč)",před 3 dny,Info u RK,Úplně,51 m2,3067202,13,50.06505,14.456970000000002,#offer-13
13 000 Kč/měsíc,"Lednice, Balkón",1+kk,Pronájem,C - Úsporná,Ihned,15 000 Kč,2 000 Kč/měsíc,9. patro,,před 6 dny,Ano,Částečně,30 m2,3067193,12,50.10399,14.50801,#offer-12
18 000 Kč/měsíc,Balkón,dům,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," + služby na nájemce (elektřina, vodné)",před 6 dny,Info u RK,Částečně,85 m2,3067108,11,49.60247,13.86399,#offer-11
14 300 Kč/měsíc,Sklep,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,2. patro," vratná kauce: 16460  Kč, náklady na bydlení: 2163 Kč + rezervační poplatek",před 6 dny,,Částečně,47 m2,3067105,10,50.04754000000001,14.42406,#offer-10
18 000 Kč/měsíc,,2+1,Pronájem,G - (neuvedeno),Ihned,18 000 Kč,5 500 Kč/měsíc,1. patro,,před 6 dny,Ano,Částečně,72 m2,3067102,9,50.10999,14.39639,#offer-9
5 400 Kč/měsíc,,1+kk,Pronájem,G - (neuvedeno),1. 1. 2019,5 400 Kč,500 Kč/měsíc,2. patro,,před 6 dny,Ano,Částečně,17 m2,3067096,8,49.74127,13.38902,#offer-8
25 000 Kč/měsíc,,dům,Pronájem,G - Mimořádně nehospodárná,,,,2. patro, + zálohy na služby 6.000 Kč + vratná kauce 31.000 Kč + provize RK 25.000 Kč,před 6 dny,Info u RK,Částečně,290 m2,3067085,7,49.9704,14.06087,#offer-7
25 000 Kč/měsíc,Sklep,2+kk,Pronájem,G - Mimořádně nehospodárná,,,,5. patro," služby a energie, kauce",před 6 dny,Info u RK,Úplně,52 m2,3067059,6,50.09278,14.43007,#offer-6
20 000 Kč/měsíc,Balkón,3+kk,Pronájem,G - (neuvedeno),,,,11. patro," + poplatky včetně elektřiny 5500,- Kč, 5500",před 6 dny,Info u RK,Úplně,81 m2,3067048,5,50.08045,14.49896,#offer-5
10 000 Kč/měsíc,,2+1,Pronájem,G - Mimořádně nehospodárná,,,,6. patro, + provize,před 6 dny,Ano,Vůbec,58 m2,3067004,4,49.2128,16.55038,#offer-4
14 000 Kč/měsíc,Balkón,2+kk,Pronájem,G - Mimořádně nehospodárná,,,3 000 Kč/měsíc,2. patro, poplatky 3.000 Kč+přepis el. na nájemce + provize RK 14.000 Kč,před 6 dny,Info u RK,Vůbec,80 m2,3066999,3,50.06953,14.371620000000002,#offer-3
35 500 Kč/měsíc,Sklep,3+kk,Pronájem,G - Mimořádně nehospodárná,,,,3. patro,,před 6 dny,Info u RK,Částečně,102 m2,3066997,2,50.06385,14.42344,#offer-2
11 900 Kč/měsíc,,2+1,Pronájem,C - Úsporná,,,,5. patro,,před 6 dny,Info u RK,Částečně,60 m2,3066979,1,49.57783,17.23444,#offer-1
17 000 Kč/měsíc,"Sklep, Balkón",3+1,Pronájem,C - Úsporná,,,3 000 Kč/měsíc,7. patro, plus 3000 Kč zálohy na služby,před 7 dny,Info u RK,Úplně,72 m2,3066585,19,49.17191,16.56204,#offer-19
6 500 Kč/měsíc,,2+1,Pronájem,G - Mimořádně nehospodárná,,,,4. patro," +inakaso a služby 2660,-kč, kauce 18000,-kč, provize rk 7900,-kč",před 7 dny,Info u RK,Částečně,76 m2,3066501,18,49.9397,17.9046,#offer-18
5 000 Kč/měsíc,,1+kk,Pronájem,G - Mimořádně nehospodárná,,,,Přízemí," +inakaso a služby 2190,-kč, kauce 10000,-kč, provize rk 6100,-kč",před 7 dny,Info u RK,Částečně,30 m2,3066495,17,49.9407,17.9018,#offer-17
